# Reconstructed SD data list, created using the Offline Framework
#
#      SdId         AugerId      GPSSec     GPSNSec   BadPeriod      YYMMDD      HHMMSS         MJD          T4          T5     LDFStat      Energy   EnergyErr       S1000    S1000Err    S1000Sys       Theta    ThetaErr         Phi      PhiErr   ThetaSite     PhiSite       NCand        NAct       NWork       Xcore       Ycore       Zcore    XcoreErr    YcoreErr    ZcoreErr     Easting    Northing          RA         Dec       RAErr      DecErr      GalLat     GalLong   GalLatErr  GalLongErr   PlaneChi2    PlaneNdf        Beta     BetaErr       Gamma    GammaErr     LDFchi2      LDFNdf       RCurv    RCurvErr    RiseTime RiseTimeErr    TResMean  TResSpread
   67366197    220758338800  1331550603   131199000           0      220317      110945  5.9655e+04          22           3         4.5  3.9205e+00  3.0172e-01  1.8650e+01  1.3920e+00  1.5131e+00  3.9993e+01  5.1578e-01 -6.4683e+01  5.8879e-01  4.0145e+01 -6.4781e+01           4           5  0.0000e+00     -2399.6    -19741.3       -48.6  4.6825e+01  4.4785e+01  0.0000e+00    474908.3   6079468.4  3.1691e+02 -6.6564e+01  1.3682e+00  3.3630e-01 -3.8065e+01  3.2768e+02  5.1382e-01  4.8403e-01  4.0865e+00           1 -2.1187e+00  0.0000e+00  2.5014e-03  0.0000e+00  1.0505e+00           1  1.0922e+01  0.0000e+00  3.0716e+02  1.7399e+01  4.2365e-01  1.0597e+00
   67366200    220758342000  1331550635    32496000           0      220317      111017  5.9655e+04          18           3         4.5  4.8456e-01  1.0173e-01  2.7646e+00  5.6289e-01  2.1444e-01  8.1918e+00  5.0581e+00 -1.5651e+02  6.8206e+00  8.0514e+00 -1.5774e+02           3           5  0.0000e+00      7083.0     23365.9       -67.9  7.8530e+01  7.3116e+01  0.0000e+00    484276.7   6122573.0  2.6390e+02 -3.7937e+01  5.8931e+00  2.2195e+00 -2.9948e+00  3.5126e+02  2.8531e+00  4.2940e+00  4.6391e-05           0 -2.2913e+00  0.0000e+00  8.1146e-02  0.0000e+00  1.2240e-04           0  6.3134e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -2.8105e-03  3.3684e-03
   67366222    220758355400  1331550769   638661000           0      220317      111231  5.9655e+04          18           3         4.5  3.8356e-01  9.2778e-02  2.1364e+00  5.0118e-01  2.6385e-01  3.3421e+01  1.0264e+00  3.8614e+01  1.8198e+00  3.3482e+01  3.8489e+01           3           4  0.0000e+00      8529.0        50.4       -25.6  8.6481e+01  1.1413e+02  0.0000e+00    485780.3   6099275.6  3.0007e+02 -1.1595e+01  9.5192e-01  1.0902e+00 -2.0463e+01  3.0076e+01  9.6214e-01  1.1358e+00  7.4787e-08           0 -2.0759e+00  0.0000e+00  3.6270e-02  0.0000e+00  8.6566e-04           0  7.5258e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -1.2329e-04  1.2079e-04
   67366233    220758363900  1331550854   563095000           0      220317      111356  5.9655e+04          18           3         4.5  4.9591e-01  1.2069e-01  2.7139e+00  6.4056e-01  2.9416e-01  3.4401e+01  1.0141e+00 -9.1235e+01  2.9372e+00  3.4096e+01 -9.1143e+01           3           4  0.0000e+00     14669.9     33512.5       -82.4  1.1867e+02  6.7758e+01  0.0000e+00    491833.4   6132732.3  2.7245e+02 -6.9332e+01  4.6599e+00  1.0378e+00 -2.1711e+01  3.2487e+02  1.6897e+00  1.0364e+00  9.4750e-06           0 -2.0764e+00  0.0000e+00  2.7396e-02  0.0000e+00  3.9978e-04           0  8.0404e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  1.0708e-03  1.7371e-03
   67366244    220758370400  1331550919   947050000           0      220317      111501  5.9655e+04          18           3         4.5  1.2655e+00  1.8028e-01  7.1639e+00  9.8972e-01  4.7547e-01  2.2379e+01  5.6257e-01 -1.7833e+02  5.1007e+00  2.2489e+01 -1.7850e+02           3           3  0.0000e+00    -12525.3     11133.7        12.8  3.7252e+01  6.8486e+01  0.0000e+00    464711.1   6110299.0  2.4749e+02 -3.2781e+01  8.6465e-01  1.8867e+00  1.0733e+01  3.4718e+02  1.0387e+00  1.7656e+00  2.3024e-05           0 -2.2648e+00  0.0000e+00  4.9908e-02  0.0000e+00  2.4646e-02           0  7.6227e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -1.6340e-03  2.7399e-03
   67366247    220758375500  1331550970    90079000           0      220317      111552  5.9655e+04          18           2         4.5  7.6943e-01  1.5511e-01  4.2965e+00  8.4000e-01  3.6134e-01  3.0530e+01  1.0813e+00 -5.2573e+01  3.1776e+00  3.0452e+01 -5.2351e+01           3           5  0.0000e+00      9401.5     18024.5       -57.8  1.0613e+02  4.2142e+01  0.0000e+00    486607.1   6117240.7  3.0799e+02 -5.5612e+01  2.5846e+00  1.2822e+00 -3.6143e+01  3.4222e+02  1.5053e+00  1.5212e+00  4.3190e-05           0 -2.1563e+00  0.0000e+00  3.8397e-02  0.0000e+00  2.2129e-02           0  7.6746e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -2.7922e-03  3.1464e-03
   67366253    220758380900  1331551024   114017000           0      220317      111646  5.9655e+04          18           3         4.5  4.4087e-01  9.3608e-02  2.5463e+00  5.2433e-01  2.2334e-01  1.2435e+01  1.4212e+00 -1.6211e+02  1.4013e+01  1.2207e+01 -1.6242e+02           3           3  0.0000e+00     22927.4     11668.0       -95.3  6.9942e+01  7.7193e+01  0.0000e+00    500140.8   6110922.2  2.6015e+02 -3.8042e+01  1.5157e+00  3.1144e+00 -5.9718e-01  3.4953e+02  1.7018e+00  2.8687e+00  3.6217e-06           0 -2.2720e+00  0.0000e+00  8.4165e-02  0.0000e+00  5.3446e-05           0  6.3221e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -6.9214e-04  1.0451e-03
   67366260    220758385101  1331551066   532335000           0      220317      111728  5.9655e+04          18           3         4.5  6.4369e-01  1.1479e-01  3.5534e+00  6.1455e-01  3.6705e-01  3.2696e+01  9.4183e-01  1.7969e+02  1.7045e+00  3.2962e+01  1.7994e+02           4           4  0.0000e+00    -29743.7     -3954.4        21.6  1.0128e+02  5.2076e+01  0.0000e+00    447541.2   6095176.9  2.3672e+02 -2.8932e+01  1.1180e+00  8.8174e-01  1.9940e+01  3.4310e+02  8.8649e-01  1.0363e+00  1.2167e+00           1 -2.1189e+00  0.0000e+00  3.2308e-02  0.0000e+00  1.8714e+01           1  8.3607e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  6.5966e-02  6.3386e-01
   67366262    220758385400  1331551069   642407000           0      220317      111731  5.9655e+04          22           3         4.5  1.1971e+00  2.4980e-01  4.8539e+00  9.8234e-01  3.1285e-01  4.8695e+01  6.7735e-01 -9.8093e+01  6.3148e-01  4.8803e+01 -9.8089e+01           4           5  0.0000e+00     -5986.3    -11230.2       -18.1  4.3658e+01  1.4219e+02  0.0000e+00    471302.3   6087965.3  2.3072e+02 -8.1304e+01  3.7955e+00  5.9541e-01 -2.0153e+01  3.0861e+02  4.8185e-01  7.1588e-01  3.1295e+00           1 -1.8442e+00  0.0000e+00  1.2614e-01  0.0000e+00  1.8943e+00           1  1.1993e+01  0.0000e+00 -1.0000e+00 -1.0000e+00  1.6753e-01  1.0029e+00
   67366278    220758397500  1331551190   722157000           0      220317      111932  5.9655e+04          18           3         4.5  1.1444e+00  1.7084e-01  5.9738e+00  8.6493e-01  8.1865e-01  3.6302e+01  7.1718e-01  5.6672e+01  1.8564e+00  3.6294e+01  5.7149e+01           3           3  0.0000e+00    -23159.5     13995.8        76.2  9.2541e+01  6.6101e+01  0.0000e+00    454076.4   6113132.5  2.9444e+02 -3.3867e+00  1.0905e+00  7.3300e-01 -1.1843e+01  3.5204e+01  1.0984e+00  7.3377e-01  3.5268e-05           0 -2.0988e+00  0.0000e+00  9.5309e-03  0.0000e+00  2.8583e-02           0  8.7693e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  5.5539e-04  4.1438e-03
   67366282    220758400200  1331551217     8445000           0      220317      111959  5.9655e+04           4           3         4.0  1.9503e+00  2.7397e-01  1.6899e+00  2.3022e-01  6.3219e-01  7.7169e+01  3.0858e-01 -2.8840e+01  1.3736e-01  7.7252e+01 -2.8926e+01           6           7  0.0000e+00     24816.6     25721.3      -146.8  2.7760e+02  1.4560e+02  0.0000e+00    501993.5   6124971.7  1.1942e+01 -3.0838e+01  3.3175e-01  1.7899e-01 -8.6206e+01  3.1493e+02  2.1809e-01  3.8710e+00  2.0981e+01           3 -1.5056e+00  0.0000e+00  6.8726e-02  0.0000e+00  5.4242e+00           3  0.0000e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  1.8683e-02  2.0485e+00
   67366291    220758407700  1331551292   989591000           0      220317      112114  5.9655e+04           4           3         4.5  2.0227e+00  3.8136e-01  5.9566e+00  1.0892e+00  3.2624e-01  5.7284e+01  3.0791e-01  1.7684e+02  5.5180e-01  5.7349e+01  1.7670e+02           5           5  0.0000e+00     -5612.5     30625.1        32.9  7.1794e+01  7.9387e+01  0.0000e+00    471570.9   6129795.4  2.1524e+02 -1.5773e+01  3.3038e-01  4.5745e-01  4.1915e+01  3.3243e+02  3.9243e-01  5.3137e-01  7.3529e-02           1 -1.6171e+00  0.0000e+00  1.6509e-02  0.0000e+00  4.7144e-01           2  1.4608e+01  2.4929e+00 -1.0000e+00 -1.0000e+00 -5.7889e-04  1.3539e-01
   67366300    220758413800  1331551353   139733000           0      220317      112215  5.9655e+04          18           3         4.5  1.0821e+00  1.5118e-01  6.1498e+00  8.3330e-01  4.3802e-01  1.8567e+01  5.9228e-01 -6.5106e+01  2.3876e+00  1.8589e+01 -6.4623e+01           3           3  0.0000e+00     22165.1      7632.4       -84.3  5.8755e+01  3.8310e+01  0.0000e+00    499389.0   6106887.1  2.8902e+02 -5.1466e+01  1.2429e+00  5.7378e-01 -2.4597e+01  3.4587e+02  7.4538e-01  6.7184e-01  1.2953e-05           0 -2.2838e+00  0.0000e+00  5.7495e-02  0.0000e+00  2.1625e-02           0  7.2569e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -6.2021e-04  2.4289e-03
   67366311    220758425800  1331551473    83096000           0      220317      112415  5.9655e+04          18           3         4.5  5.1707e-01  1.1898e-01  2.9670e+00  6.6214e-01  2.7585e-01  2.7802e+01  2.6361e+00  1.7818e+02  2.8534e+00  2.7886e+01  1.7789e+02           3           4  0.0000e+00     -8647.3     20696.9       -17.8  1.5593e+02  5.0389e+01  0.0000e+00    468562.7   6119866.1  2.4429e+02 -2.9738e+01  3.0822e+00  1.2481e+00  1.4809e+01  3.4754e+02  2.2625e+00  1.9629e+00  2.2227e-05           0 -2.1666e+00  0.0000e+00  5.7355e-02  0.0000e+00  4.6909e-03           0  7.2655e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -2.7203e-03  1.1571e-04
   67366317    220758430200  1331551517   766514000           0      220317      112459  5.9655e+04          22           3         4.5  2.5527e+00  2.4358e-01  1.3773e+01  1.2746e+00  8.4895e-01  4.9424e+00  6.2673e-01 -1.3624e+02  1.0616e+01  4.8404e+00 -1.3898e+02           4           4  0.0000e+00     -9616.7     27258.7        10.9  6.1100e+01  3.8585e+01  0.0000e+00    467577.6   6126421.3  2.7238e+02 -3.8339e+01  1.0965e+00  6.9978e-01 -8.9722e+00  3.5427e+02  9.4038e-01  5.9470e-01  9.8773e+00           1 -2.3760e+00  0.0000e+00  3.0324e-02  0.0000e+00  1.5308e+00           1  7.4428e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  7.5163e-01  1.5935e+00
   67366318    220758431200  1331551527   297908000           0      220317      112509  5.9655e+04          18           3         4.5  1.6569e+00  3.2026e-01  3.8718e+00  7.2582e-01  2.2695e-01  6.2323e+01  5.4510e-01  7.6482e+00  3.7912e-01  6.2287e+01  7.7932e+00           3           3  0.0000e+00     -6801.7     20858.9       -23.9  1.5695e+02  7.3478e+01  0.0000e+00    470406.8   6120032.7  3.3997e+02 -9.8088e+00  4.6473e-01  4.4739e-01 -5.4498e+01  5.5805e+01  3.4263e-01  9.3125e-01  1.4936e-05           0 -1.3982e+00  0.0000e+00 -1.3852e-01  0.0000e+00  3.0338e+00           0  1.7171e+01  0.0000e+00 -1.0000e+00 -1.0000e+00 -1.4814e-03  2.0436e-03
   67366320    220758432600  1331551541   371987000           0      220317      112523  5.9655e+04          18           3         4.5  1.7772e+00  2.3221e-01  9.5093e+00  1.2050e+00  5.1637e-01  3.2759e+01  6.2926e-01  1.7678e+02  1.0522e+00  3.2566e+01  1.7620e+02           3           4  0.0000e+00     23426.7     29309.5      -154.1  4.7458e+01  5.1329e+01  0.0000e+00    500595.5   6128554.2  2.3999e+02 -2.7210e+01  6.2048e-01  6.4469e-01  1.9267e+01  3.4660e+02  6.8225e-01  5.3458e-01  5.1090e-08           0 -2.1770e+00  0.0000e+00  1.5134e-02  0.0000e+00  3.0784e-01           0  8.9299e+00  0.0000e+00  2.4390e+02  2.0921e+02 -1.0810e-04  8.9530e-05
   67366326    220758441200  1331551627   887028000           0      220317      112649  5.9655e+04          18           3         4.5  1.4730e+00  2.3505e-01  7.0878e+00  1.0969e+00  6.8631e-01  4.1097e+01  8.1879e-01  6.3861e+01  1.2426e+00  4.1258e+01  6.3534e+01           3           4  0.0000e+00     23504.1      8261.8       -90.9  3.7554e+01  1.2070e+02  0.0000e+00    500725.6   6107519.5  2.9461e+02  2.7639e+00  7.3179e-01  8.9631e-01 -9.1524e+00  4.0832e+01  8.4538e-01  7.9946e-01  1.8704e-05           0 -2.0335e+00  0.0000e+00  1.6185e-02  0.0000e+00  3.2820e-02           0  9.5977e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -1.8886e-03  2.0005e-03
   67366328    220758444800  1331551663    80512000           0      220317      112725  5.9655e+04          18           2         4.5  9.8933e-01  1.9319e-01  4.3003e+00  8.1443e-01  5.5076e-01  4.6329e+01  1.2825e+00 -1.6492e+01  8.3877e-01  4.6235e+01 -1.6422e+01           3           3  0.0000e+00     -9860.1      3755.5        10.0  1.5439e+02  7.9309e+01  0.0000e+00    467393.2   6102932.0  3.3481e+02 -3.4468e+01  1.5152e+00  6.7278e-01 -5.6711e+01  1.0708e+01  1.2583e+00  1.1944e+00  6.2139e-05           0 -1.8897e+00  0.0000e+00  9.7631e-02  0.0000e+00  1.4117e-03           0  1.0925e+01  0.0000e+00 -1.0000e+00 -1.0000e+00 -2.3721e-03  4.7571e-03
   67366341    220758457600  1331551791   122669000           0      220317      112933  5.9655e+04          18           2         4.5  4.9491e-01  1.2721e-01  2.8484e+00  7.1004e-01  2.4138e-01  2.7405e+01  1.6015e+00 -7.0168e+01  2.5870e+00  2.7329e+01 -7.0232e+01           3           3  0.0000e+00     -9632.9      5411.2         9.4  7.3679e+01  1.3548e+02  0.0000e+00    467616.0   6104587.3  2.9625e+02 -5.9946e+01  1.6375e+00  1.8193e+00 -2.9861e+01  3.3711e+02  8.3017e-01  2.0926e+00  2.9156e-06           0 -2.1679e+00  0.0000e+00  5.9523e-02  0.0000e+00  1.3030e-02           0  7.0431e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -5.5705e-04  9.9881e-04
   67366344    220758463100  1331551846   445208000           0      220317      113028  5.9655e+04          18           3         4.5  3.4959e-01  9.1983e-02  1.8835e+00  4.8062e-01  2.4918e-01  3.6630e+01  1.3213e+00  4.6583e+01  3.2463e+00  3.6386e+01  4.6579e+01           3           3  0.0000e+00    -13317.8    -24764.6       -72.6  1.2702e+02  1.0146e+02  0.0000e+00    464009.5   6074420.5  3.0264e+02 -6.4746e+00  1.9703e+00  1.2902e+00 -2.0532e+01  3.6178e+01  1.9799e+00  1.3410e+00  2.3826e-06           0 -2.0189e+00  0.0000e+00  2.2038e-02  0.0000e+00  1.0541e-03           0  7.7292e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -5.8976e-04  8.1826e-04
   67366347    220758464900  1331551864   361638000           0      220317      113046  5.9655e+04          18           3         4.5  8.5427e-01  2.2759e-01  3.8829e+00  1.0033e+00  1.5968e-01  4.4659e+01  1.3035e+00  1.3299e+02  1.8899e+00  4.4755e+01  1.3263e+02           3           4  0.0000e+00     14320.8     27681.4      -107.1  8.5883e+01  2.3370e+02  0.0000e+00    491499.2   6126904.2  2.5001e+02  7.5582e-01  1.3244e+00  1.3077e+00  2.9259e+01  1.7264e+01  1.3109e+00  1.5142e+00  9.8116e-06           0 -1.9183e+00  0.0000e+00  6.9078e-02  0.0000e+00  2.2869e+00           0  9.2456e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  7.3955e-04  2.0212e-03
   67366376    220758487400  1331552089   977726000           0      220317      113431  5.9655e+04          18           2         4.5  1.2240e+00  1.6750e-01  6.8267e+00  9.0600e-01  5.7779e-01  2.8324e+01  5.8920e-01 -1.2500e+02  3.9461e+00  2.8286e+01 -1.2481e+02           3           4  0.0000e+00     16961.9     -6664.9       -55.4  6.2850e+01  3.8690e+01  0.0000e+00    494225.0   6092585.6  2.5075e+02 -5.5686e+01  2.3361e+00  1.4554e+00 -6.3149e+00  3.3165e+02  1.8726e+00  5.9192e-01  9.2088e-07           0 -2.2078e+00  0.0000e+00  3.7328e-02  0.0000e+00  3.0619e-02           0  7.9915e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -2.8901e-04  5.7892e-04
   67366386    220758497000  1331552185     6244000           0      220317      113607  5.9655e+04           4           3         4.5  1.5140e+00  2.4174e-01  4.6466e+00  7.1955e-01  4.1555e-01  5.6505e+01  6.0500e-01  9.7811e+00  4.2341e-01  5.6550e+01  9.6855e+00           5           6  0.0000e+00      6486.8     -8160.5       -28.6  1.4141e+02  6.4343e+01  0.0000e+00    483760.1   6091064.5  3.3698e+02 -1.1741e+01  5.4802e-01  4.5034e-01 -5.3013e+01  5.0405e+01  4.1135e-01  9.4245e-01  6.9004e-01           1 -1.6178e+00  0.0000e+00  3.9484e-02  0.0000e+00  4.0284e+00           2  1.4404e+01  3.8913e+00 -1.0000e+00 -1.0000e+00 -2.7630e-02  4.1427e-01
   67366396    220758502600  1331552241   125714000           0      220317      113703  5.9655e+04          18           3         4.5  1.2775e+00  2.0484e-01  5.8655e+00  9.1216e-01  5.3671e-01  4.3662e+01  6.0406e-01 -1.3152e+02  1.0086e+00  4.3733e+01 -1.3157e+02           3           3  0.0000e+00    -17591.8      4969.6        23.1  7.5310e+01  5.0438e+01  0.0000e+00    459663.2   6104125.9  2.2251e+02 -5.7078e+01  1.1471e+00  6.7907e-01  2.1546e+00  3.1854e+02  7.5143e-01  5.3438e-01  1.9367e-07           0 -1.9696e+00  0.0000e+00  4.9111e-02  0.0000e+00  1.7744e-01           0  1.0331e+01  0.0000e+00 -1.0000e+00 -1.0000e+00  2.3695e-04  1.1232e-04
   67366397    220758505300  1331552268   348875000           0      220317      113730  5.9655e+04          18           3         4.5  5.6585e-01  1.2080e-01  2.9559e+00  6.1199e-01  3.3934e-01  3.7827e+01  1.3369e+00  1.0502e+02  1.4870e+00  3.8075e+01  1.0517e+02           3           3  0.0000e+00    -13168.8     25001.2       -25.4  5.7606e+01  1.3380e+02  0.0000e+00    464033.2   6124156.5  2.7088e+02  1.8182e+00  8.1092e-01  1.4007e+00  1.1482e+01  2.9051e+01  8.3923e-01  1.4120e+00  7.3664e-06           0 -2.0291e+00  0.0000e+00  1.3921e-02  0.0000e+00  5.1729e-02           0  8.5675e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  1.4478e-03  7.3413e-04
   67366400    220758506001  1331552275   946500000           0      220317      113737  5.9655e+04          22           3         4.5  1.1911e+00  1.6849e-01  6.6761e+00  9.1591e-01  4.9075e-01  2.7395e+01  7.1206e-01 -1.7849e+02  1.4932e+00  2.7484e+01 -1.7803e+02           4           4  0.0000e+00     -9172.6    -23364.0       -63.5  7.2382e+01  5.7460e+01  0.0000e+00    468148.6   6075830.8  2.4739e+02 -3.1665e+01  7.7347e-01  7.3871e-01  1.1544e+01  3.4797e+02  7.7380e-01  6.2943e-01  3.9049e-02           1 -2.2156e+00  0.0000e+00  4.0590e-02  0.0000e+00  2.4579e+00           1  7.8648e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  1.6944e-02  1.1212e-01
   67366404    220758507500  1331552290   921221000           0      220317      113752  5.9655e+04          18           2         4.5  5.8931e-01  1.0759e-01  3.4155e+00  6.0475e-01  3.6086e-01  2.0963e+01  6.6421e-01 -1.9384e+01  2.4943e+00  2.0933e+01 -1.8796e+01           3           5  0.0000e+00      5621.3     26106.2       -74.7  5.1648e+01  7.8191e+01  0.0000e+00    482809.0   6125308.0  3.0618e+02 -3.9276e+01  8.5747e-01  8.9270e-01 -3.4152e+01  2.1385e+00  6.6885e-01  1.0741e+00  4.1147e-06           0 -2.2361e+00  0.0000e+00  7.0956e-02  0.0000e+00  1.0416e-04           0  6.8310e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -1.0568e-03  6.1998e-04
   67366405    220758507600  1331552291   121486000           0      220317      113753  5.9655e+04          18           3         4.5  1.0480e+00  2.0859e-01  4.4253e+00  8.5419e-01  4.3956e-01  4.7377e+01  5.3876e-01 -6.9842e+01  7.2851e-01  4.7476e+01 -6.9926e+01           3           4  0.0000e+00    -20812.1    -19305.0       -60.0  6.4776e+01  1.0031e+02  0.0000e+00    456505.9   6079857.9  3.3920e+02 -7.2822e+01  1.6772e+00  5.7639e-01 -4.0878e+01  3.1544e+02  4.8368e-01  7.7533e-01  1.4105e-05           0 -1.8669e+00  0.0000e+00  1.1402e-01  0.0000e+00  1.5825e-01           0  1.1109e+01  0.0000e+00 -1.0000e+00 -1.0000e+00  1.8502e-03  1.3849e-03
   67366408    220758511800  1331552333   921220000           0      220317      113835  5.9655e+04          18           3         4.5  8.3406e-01  1.5405e-01  3.9240e+00  7.0292e-01  4.2715e-01  4.3121e+01  7.3119e-01  1.4276e+02  8.3125e-01  4.3009e+01  1.4273e+02           3           3  0.0000e+00      8448.3     -9408.5       -34.8  9.7346e+01  7.3129e+01  0.0000e+00    485723.5   6089822.3  2.4744e+02 -4.8606e+00  7.0980e-01  5.9773e-01  2.8380e+01  1.0287e+01  7.5134e-01  6.1521e-01  1.3406e-04           0 -1.9510e+00  0.0000e+00  4.3538e-02  0.0000e+00  1.5161e-01           0  9.8013e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -5.7372e-03  4.2021e-03
   67366435    220758532301  1331552538   500618000           0      220317      114200  5.9655e+04          18           3         4.5  1.1819e+00  2.1169e-01  3.9550e+00  6.8701e-01  5.2680e-01  5.4503e+01  7.9928e-01  3.4526e+01  7.8318e-01  5.4695e+01  3.4663e+01           3           3  0.0000e+00      3473.4     32594.5       -28.2  7.7308e+01  1.2021e+02  0.0000e+00    480646.1   6131786.6  3.2352e+02  2.6078e+00  4.8595e-01  8.9986e-01 -3.3957e+01  5.6929e+01  5.8540e-01  1.0106e+00  9.6831e-07           0 -1.6655e+00  0.0000e+00  8.7937e-02  0.0000e+00  2.6971e-01           0  1.4588e+01  0.0000e+00 -1.0000e+00 -1.0000e+00  4.0984e-04  4.8187e-04
